# Version 1.00
#
freq[Hz],Trc1_S21[dB],
8.249000000000000E+08,-2.773701992182276E+00,
8.249600000000000E+08,-2.771870457787120E+00,
8.250200000000000E+08,-2.770735327235091E+00,
8.250800000000000E+08,-2.768388606542434E+00,
8.251400000000000E+08,-2.768600557546531E+00,
8.252000000000000E+08,-2.762500484599670E+00,
8.252600000000000E+08,-2.761989197038108E+00,
8.253200000000000E+08,-2.763871986622842E+00,
8.253800000000000E+08,-2.757798138871718E+00,
8.254400000000000E+08,-2.756043509685954E+00,
8.255000000000000E+08,-2.755394381572478E+00,
8.255600000000000E+08,-2.752489841501180E+00,
8.256200000000000E+08,-2.748284849375646E+00,
8.256800000000000E+08,-2.752998610038343E+00,
8.257400000000000E+08,-2.749881400338207E+00,
8.258000000000000E+08,-2.743050199823542E+00,
8.258600000000000E+08,-2.745700780787495E+00,
8.259200000000000E+08,-2.740829983100417E+00,
8.259800000000000E+08,-2.738731224747461E+00,
8.260400000000000E+08,-2.742638675800396E+00,
8.261000000000000E+08,-2.739454444426093E+00,
8.261600000000000E+08,-2.733731968158143E+00,
8.262200000000000E+08,-2.736510318645451E+00,
8.262800000000000E+08,-2.730894292022634E+00,
8.263400000000000E+08,-2.733493452637424E+00,
8.264000000000000E+08,-2.725889779309764E+00,
8.264600000000000E+08,-2.724369753088549E+00,
8.265200000000000E+08,-2.725166512886296E+00,
8.265800000000000E+08,-2.719454549097724E+00,
8.266400000000000E+08,-2.723188629866331E+00,
8.267000000000000E+08,-2.723362780749506E+00,
8.267600000000000E+08,-2.717071932387156E+00,
8.268200000000000E+08,-2.710008872130208E+00,
8.268800000000000E+08,-2.708994548006350E+00,
8.269400000000000E+08,-2.710612766196227E+00,
8.270000000000000E+08,-2.709315859779583E+00,
8.270600000000000E+08,-2.710266887432781E+00,
8.271200000000000E+08,-2.707847619909056E+00,
8.271800000000000E+08,-2.703745276680197E+00,
8.272400000000000E+08,-2.701365431178255E+00,
8.273000000000000E+08,-2.706915533539871E+00,
8.273600000000000E+08,-2.697815007940838E+00,
8.274200000000000E+08,-2.698025755430697E+00,
8.274800000000000E+08,-2.695000377453631E+00,
8.275400000000000E+08,-2.694724077996374E+00,
8.276000000000000E+08,-2.694773878302752E+00,
8.276600000000000E+08,-2.689177368271204E+00,
8.277200000000000E+08,-2.682981899817931E+00,
8.277800000000000E+08,-2.687739801109535E+00,
8.278400000000000E+08,-2.684972928227350E+00,
8.279000000000000E+08,-2.684290590702372E+00,
8.279600000000000E+08,-2.679407859472686E+00,
8.280200000000000E+08,-2.682508081341182E+00,
8.280800000000000E+08,-2.680426808931111E+00,
8.281400000000000E+08,-2.673817573039931E+00,
8.282000000000000E+08,-2.674518019143847E+00,
8.282600000000000E+08,-2.670287084369414E+00,
8.283200000000000E+08,-2.669569591482899E+00,
8.283800000000000E+08,-2.667276264910769E+00,
8.284400000000000E+08,-2.669330353221213E+00,
8.285000000000000E+08,-2.671072954503432E+00,
8.285600000000000E+08,-2.666431692541625E+00,
8.286200000000000E+08,-2.656731820016360E+00,
8.286800000000000E+08,-2.661879484753310E+00,
8.287400000000000E+08,-2.662070421289200E+00,
8.288000000000000E+08,-2.655631696827053E+00,
8.288600000000000E+08,-2.652944438328734E+00,
8.289200000000000E+08,-2.651209695435082E+00,
8.289800000000000E+08,-2.650698332603874E+00,
8.290400000000000E+08,-2.651291171548795E+00,
8.291000000000000E+08,-2.644096485453381E+00,
8.291600000000000E+08,-2.644718832614710E+00,
8.292200000000000E+08,-2.646394868750888E+00,
8.292800000000000E+08,-2.645437846805863E+00,
8.293400000000000E+08,-2.643709137014321E+00,
8.294000000000000E+08,-2.636673747157023E+00,
8.294600000000000E+08,-2.634623077314922E+00,
8.295200000000000E+08,-2.637878725588717E+00,
8.295800000000000E+08,-2.633584716519619E+00,
8.296400000000000E+08,-2.639285427558325E+00,
8.297000000000000E+08,-2.633228219235466E+00,
8.297600000000000E+08,-2.625784201138830E+00,
8.298200000000000E+08,-2.627265792045633E+00,
8.298800000000000E+08,-2.628592016709156E+00,
8.299400000000000E+08,-2.624875393613812E+00,
8.300000000000000E+08,-2.623765699812332E+00,
8.300600000000000E+08,-2.622974264150236E+00,
8.301200000000000E+08,-2.623737258699656E+00,
8.301800000000000E+08,-2.617506432880786E+00,
8.302400000000000E+08,-2.614564950796891E+00,
8.303000000000000E+08,-2.610317901913268E+00,
8.303600000000000E+08,-2.612435632283080E+00,
8.304200000000000E+08,-2.607667592895416E+00,
8.304800000000000E+08,-2.601228791907393E+00,
8.305400000000000E+08,-2.608873203175717E+00,
8.306000000000000E+08,-2.599092524553059E+00,
8.306600000000000E+08,-2.606179660006991E+00,
8.307200000000000E+08,-2.603647060115089E+00,
8.307800000000000E+08,-2.600119984319127E+00,
8.308400000000000E+08,-2.600153391279469E+00,
8.309000000000000E+08,-2.594997675319843E+00,
8.309600000000000E+08,-2.597375551745487E+00,
8.310200000000000E+08,-2.589502215121059E+00,
8.310800000000000E+08,-2.587987764093446E+00,
8.311400000000000E+08,-2.587742548396918E+00,
8.312000000000000E+08,-2.590416745837751E+00,
8.312600000000000E+08,-2.577437424171452E+00,
8.313200000000000E+08,-2.580745068346927E+00,
8.313800000000000E+08,-2.580540306790094E+00,
8.314400000000000E+08,-2.580265078419841E+00,
8.315000000000000E+08,-2.574727630122420E+00,
8.315600000000000E+08,-2.580254069150633E+00,
8.316200000000000E+08,-2.570994857649374E+00,
8.316800000000000E+08,-2.575636302663591E+00,
8.317400000000000E+08,-2.567626842976386E+00,
8.318000000000000E+08,-2.571150217915990E+00,
8.318600000000000E+08,-2.567568889559135E+00,
8.319200000000000E+08,-2.565077525635999E+00,
8.319800000000000E+08,-2.561717426693017E+00,
8.320400000000000E+08,-2.559408855242302E+00,
8.321000000000000E+08,-2.556434562517292E+00,
8.321600000000000E+08,-2.553600729239792E+00,
8.322200000000000E+08,-2.555784317637193E+00,
8.322800000000000E+08,-2.564879106119303E+00,
8.323400000000000E+08,-2.553864750194021E+00,
8.324000000000000E+08,-2.551316318956103E+00,
8.324600000000000E+08,-2.549601841247083E+00,
8.325200000000000E+08,-2.550605532290575E+00,
8.325800000000000E+08,-2.542794392157846E+00,
8.326400000000000E+08,-2.545050716690850E+00,
8.327000000000000E+08,-2.548177454372726E+00,
8.327600000000000E+08,-2.536919111762148E+00,
8.328200000000000E+08,-2.539737792416803E+00,
8.328800000000000E+08,-2.538883410745385E+00,
8.329400000000000E+08,-2.538811805078031E+00,
8.330000000000000E+08,-2.531464486851359E+00,
8.330600000000000E+08,-2.532853319864581E+00,
8.331200000000000E+08,-2.526190086438904E+00,
8.331800000000000E+08,-2.528949863340439E+00,
8.332400000000000E+08,-2.527807841399304E+00,
8.333000000000000E+08,-2.525403254005130E+00,
8.333600000000000E+08,-2.525321446597243E+00,
8.334200000000000E+08,-2.521608233948589E+00,
8.334800000000000E+08,-2.519365006453315E+00,
8.335400000000000E+08,-2.520301416140179E+00,
8.336000000000000E+08,-2.515034615008298E+00,
8.336600000000000E+08,-2.515461065162430E+00,
8.337200000000000E+08,-2.515285746606851E+00,
8.337800000000000E+08,-2.511080612065016E+00,
8.338400000000000E+08,-2.505429669037384E+00,
8.339000000000000E+08,-2.511016230999945E+00,
8.339600000000000E+08,-2.507247970099713E+00,
8.340200000000000E+08,-2.503113675208874E+00,
8.340800000000000E+08,-2.501086910668253E+00,
8.341400000000000E+08,-2.500285604784364E+00,
8.342000000000000E+08,-2.503484312134241E+00,
8.342600000000000E+08,-2.500922013670381E+00,
8.343200000000000E+08,-2.497393693245296E+00,
8.343800000000000E+08,-2.499360798658589E+00,
8.344400000000000E+08,-2.489788318824824E+00,
8.345000000000000E+08,-2.492811715797813E+00,
8.345600000000000E+08,-2.493823628936784E+00,
8.346200000000000E+08,-2.491340724958844E+00,
