# Version 1.00
#
freq[Hz],Trc1_S21[dB],
8.163200000000000E+08,-5.518480286973572E+00,
8.163800000000000E+08,-5.510207964579866E+00,
8.164400000000000E+08,-5.512790634517668E+00,
8.165000000000000E+08,-5.517119034656598E+00,
8.165600000000000E+08,-5.514088173370377E+00,
8.166200000000000E+08,-5.511058517441313E+00,
8.166800000000000E+08,-5.516328892832767E+00,
8.167400000000000E+08,-5.510108113472100E+00,
8.168000000000000E+08,-5.505496427903759E+00,
8.168600000000000E+08,-5.503672023048821E+00,
8.169200000000000E+08,-5.512851915638194E+00,
8.169800000000000E+08,-5.500219716074271E+00,
8.170400000000000E+08,-5.503078276345434E+00,
8.171000000000000E+08,-5.496804302812493E+00,
8.171600000000000E+08,-5.494625906645908E+00,
8.172200000000000E+08,-5.500998228830046E+00,
8.172800000000000E+08,-5.493025249861367E+00,
8.173400000000000E+08,-5.486622993519163E+00,
8.174000000000000E+08,-5.495851857228367E+00,
8.174600000000000E+08,-5.494348284222653E+00,
8.175200000000000E+08,-5.495083295867524E+00,
8.175800000000000E+08,-5.492468392995685E+00,
8.176400000000000E+08,-5.494795642932694E+00,
8.177000000000000E+08,-5.488703099960402E+00,
8.177600000000000E+08,-5.480673970108732E+00,
8.178200000000000E+08,-5.477547969222676E+00,
8.178800000000000E+08,-5.483545636462316E+00,
8.179400000000000E+08,-5.481175529200475E+00,
8.180000000000000E+08,-5.479987834095247E+00,
8.180600000000000E+08,-5.486351213090396E+00,
8.181200000000000E+08,-5.474421599321717E+00,
8.181800000000000E+08,-5.483101806898797E+00,
8.182400000000000E+08,-5.466310451909852E+00,
8.183000000000000E+08,-5.475626083425380E+00,
8.183600000000000E+08,-5.469540805113846E+00,
8.184200000000000E+08,-5.469408068381335E+00,
8.184800000000000E+08,-5.469731949589372E+00,
8.185400000000000E+08,-5.465328176457378E+00,
8.186000000000000E+08,-5.463210147821810E+00,
8.186600000000000E+08,-5.458355318900088E+00,
8.187200000000000E+08,-5.459322512903344E+00,
8.187800000000000E+08,-5.465360483314869E+00,
8.188400000000000E+08,-5.463866844175413E+00,
8.189000000000000E+08,-5.458198113171835E+00,
8.189600000000000E+08,-5.457618824446254E+00,
8.190200000000000E+08,-5.453519297846107E+00,
8.190800000000000E+08,-5.457496529592014E+00,
8.191400000000000E+08,-5.450472361592031E+00,
8.192000000000000E+08,-5.450660359001364E+00,
8.192600000000000E+08,-5.450754206087158E+00,
8.193200000000000E+08,-5.449249099154748E+00,
8.193800000000000E+08,-5.455394079089969E+00,
8.194400000000000E+08,-5.457666652123658E+00,
8.195000000000000E+08,-5.437892191202852E+00,
8.195600000000000E+08,-5.448469395755504E+00,
8.196200000000000E+08,-5.446851193744781E+00,
8.196800000000000E+08,-5.444588846938345E+00,
8.197400000000000E+08,-5.444283960950600E+00,
8.198000000000000E+08,-5.446245203581853E+00,
8.198600000000000E+08,-5.437917367855864E+00,
8.199200000000000E+08,-5.434467560053552E+00,
8.199800000000000E+08,-5.437052975974126E+00,
8.200400000000000E+08,-5.427209782055009E+00,
8.201000000000000E+08,-5.440011223184901E+00,
8.201600000000000E+08,-5.435909656797989E+00,
8.202200000000000E+08,-5.423285083176798E+00,
8.202800000000000E+08,-5.431743967510240E+00,
8.203400000000000E+08,-5.427951212241763E+00,
8.204000000000000E+08,-5.436942844022400E+00,
8.204600000000000E+08,-5.427485141904631E+00,
8.205200000000000E+08,-5.425385463142424E+00,
8.205800000000000E+08,-5.431437828488622E+00,
8.206400000000000E+08,-5.426077042636156E+00,
8.207000000000000E+08,-5.409372965726169E+00,
8.207600000000000E+08,-5.430802396374331E+00,
8.208200000000000E+08,-5.421961316427638E+00,
8.208800000000000E+08,-5.415619032859106E+00,
8.209400000000000E+08,-5.414877789233708E+00,
8.210000000000000E+08,-5.414481071710531E+00,
8.210600000000000E+08,-5.404565705957831E+00,
8.211200000000000E+08,-5.417251682110652E+00,
8.211800000000000E+08,-5.403964716358910E+00,
8.212400000000000E+08,-5.402279470557345E+00,
8.213000000000000E+08,-5.407513543675742E+00,
8.213600000000000E+08,-5.403630546416377E+00,
8.214200000000000E+08,-5.410466401095323E+00,
8.214800000000000E+08,-5.409465551196843E+00,
8.215400000000000E+08,-5.398160231838546E+00,
8.216000000000000E+08,-5.403223683175233E+00,
8.216600000000000E+08,-5.396686443748374E+00,
8.217200000000000E+08,-5.401590112115088E+00,
8.217800000000000E+08,-5.396443688489843E+00,
8.218400000000000E+08,-5.394926294041263E+00,
8.219000000000000E+08,-5.388161304760319E+00,
8.219600000000000E+08,-5.394071589621829E+00,
8.220200000000000E+08,-5.390554828316235E+00,
8.220800000000000E+08,-5.387966483816891E+00,
8.221400000000000E+08,-5.391462537053432E+00,
8.222000000000000E+08,-5.382744748172639E+00,
8.222600000000000E+08,-5.389420888108702E+00,
8.223200000000000E+08,-5.383430926183550E+00,
8.223800000000000E+08,-5.378303653433273E+00,
8.224400000000000E+08,-5.386018030950233E+00,
8.225000000000000E+08,-5.384390052194799E+00,
8.225600000000000E+08,-5.382319097509698E+00,
8.226200000000000E+08,-5.377851741670836E+00,
8.226800000000000E+08,-5.382104324652132E+00,
8.227400000000000E+08,-5.375343247109918E+00,
8.228000000000000E+08,-5.377954138285006E+00,
8.228600000000000E+08,-5.377448441071042E+00,
8.229200000000000E+08,-5.381835892691814E+00,
8.229800000000000E+08,-5.373434609763392E+00,
8.230400000000000E+08,-5.368403154389801E+00,
8.231000000000000E+08,-5.358205760980214E+00,
8.231600000000000E+08,-5.357789752497229E+00,
8.232200000000000E+08,-5.362787052405081E+00,
8.232800000000000E+08,-5.367454619210762E+00,
8.233400000000000E+08,-5.362517319158188E+00,
8.234000000000000E+08,-5.369337759917661E+00,
8.234600000000000E+08,-5.359387650046628E+00,
8.235200000000000E+08,-5.358565852960714E+00,
8.235800000000000E+08,-5.358992586965203E+00,
8.236400000000000E+08,-5.354796981592605E+00,
8.237000000000000E+08,-5.357112196958354E+00,
8.237600000000000E+08,-5.341162940783456E+00,
8.238200000000000E+08,-5.351828595915079E+00,
8.238800000000000E+08,-5.354387969423579E+00,
8.239400000000000E+08,-5.355340291100619E+00,
8.240000000000000E+08,-5.348189211060804E+00,
8.240600000000000E+08,-5.346356939809045E+00,
8.241200000000000E+08,-5.347864132687521E+00,
8.241800000000000E+08,-5.343731886846767E+00,
8.242400000000000E+08,-5.348706707984737E+00,
8.243000000000000E+08,-5.343614083781270E+00,
8.243600000000000E+08,-5.341422571196457E+00,
8.244200000000000E+08,-5.341331046376752E+00,
8.244800000000000E+08,-5.337790218097844E+00,
8.245400000000000E+08,-5.336154738683881E+00,
8.246000000000000E+08,-5.332184049986467E+00,
8.246600000000000E+08,-5.334412195609780E+00,
8.247200000000000E+08,-5.334417237584353E+00,
8.247800000000000E+08,-5.338750978956158E+00,
8.248400000000000E+08,-5.334709379203684E+00,
8.249000000000000E+08,-5.336272993995567E+00,
8.249600000000000E+08,-5.329611219789995E+00,
8.250200000000000E+08,-5.325771715852859E+00,
8.250800000000000E+08,-5.328712862277587E+00,
8.251400000000000E+08,-5.328520753811437E+00,
8.252000000000000E+08,-5.322201986611460E+00,
8.252600000000000E+08,-5.330954509332088E+00,
8.253200000000000E+08,-5.318534895262977E+00,
8.253800000000000E+08,-5.314125210997675E+00,
8.254400000000000E+08,-5.322265729209366E+00,
8.255000000000000E+08,-5.323643957064644E+00,
8.255600000000000E+08,-5.316470389004920E+00,
8.256200000000000E+08,-5.318817713537508E+00,
8.256800000000000E+08,-5.322390532073823E+00,
8.257400000000000E+08,-5.311390777608464E+00,
8.258000000000000E+08,-5.314958366843109E+00,
8.258600000000000E+08,-5.314296757144699E+00,
8.259200000000000E+08,-5.309727425892237E+00,
8.259800000000000E+08,-5.302566871921021E+00,
8.260400000000000E+08,-5.309681398576389E+00,
8.261000000000000E+08,-5.307520226101358E+00,
8.261600000000000E+08,-5.304366609625129E+00,
8.262200000000000E+08,-5.305064623864890E+00,
8.262800000000000E+08,-5.311760570199855E+00,
8.263400000000000E+08,-5.303499424998953E+00,
8.264000000000000E+08,-5.296329831785225E+00,
8.264600000000000E+08,-5.298555616622465E+00,
8.265200000000000E+08,-5.297239988517846E+00,
8.265800000000000E+08,-5.291660553236063E+00,
8.266400000000000E+08,-5.292774189621419E+00,
8.267000000000000E+08,-5.299976695101729E+00,
8.267600000000000E+08,-5.288683469112265E+00,
8.268200000000000E+08,-5.292548564091062E+00,
8.268800000000000E+08,-5.296800499377479E+00,
8.269400000000000E+08,-5.285539849967939E+00,
8.270000000000000E+08,-5.288671439342357E+00,
8.270600000000000E+08,-5.283031194155142E+00,
8.271200000000000E+08,-5.290801875284190E+00,
8.271800000000000E+08,-5.286248881584389E+00,
8.272400000000000E+08,-5.286556089843378E+00,
8.273000000000000E+08,-5.287109806948930E+00,
8.273600000000000E+08,-5.275682727738865E+00,
8.274200000000000E+08,-5.279254178686525E+00,
8.274800000000000E+08,-5.279919619500145E+00,
8.275400000000000E+08,-5.277470441008314E+00,
8.276000000000000E+08,-5.278175707679514E+00,
8.276600000000000E+08,-5.276253111315253E+00,
8.277200000000000E+08,-5.285462606771423E+00,
8.277800000000000E+08,-5.275688226438008E+00,
8.278400000000000E+08,-5.267236243565198E+00,
8.279000000000000E+08,-5.270383078796216E+00,
8.279600000000000E+08,-5.269638934987812E+00,
8.280200000000000E+08,-5.267342767741836E+00,
8.280800000000000E+08,-5.255898790209535E+00,
8.281400000000000E+08,-5.259115547078476E+00,
8.282000000000000E+08,-5.267050338636250E+00,
8.282600000000000E+08,-5.263152132452427E+00,
8.283200000000000E+08,-5.265130306230422E+00,
8.283800000000000E+08,-5.253011324571854E+00,
8.284400000000000E+08,-5.260577327129969E+00,
8.285000000000000E+08,-5.257519773263168E+00,
8.285600000000000E+08,-5.258240226670874E+00,
8.286200000000000E+08,-5.253688882739209E+00,
8.286800000000000E+08,-5.246498514770714E+00,
8.287400000000000E+08,-5.253175993241650E+00,
8.288000000000000E+08,-5.245820190802728E+00,
8.288600000000000E+08,-5.248873465831273E+00,
8.289200000000000E+08,-5.251017603720393E+00,
8.289800000000000E+08,-5.241379234718194E+00,
8.290400000000000E+08,-5.242206601988888E+00,
8.291000000000000E+08,-5.249754337742373E+00,
8.291600000000000E+08,-5.254389691464962E+00,
8.292200000000000E+08,-5.245576524872916E+00,
8.292800000000000E+08,-5.241357959363100E+00,
8.293400000000000E+08,-5.237534947261095E+00,
8.294000000000000E+08,-5.236764555994090E+00,
8.294600000000000E+08,-5.240378410211278E+00,
8.295200000000000E+08,-5.235759015787246E+00,
8.295800000000000E+08,-5.241382993614869E+00,
8.296400000000000E+08,-5.244677480850014E+00,
8.297000000000000E+08,-5.233081944540726E+00,
8.297600000000000E+08,-5.226782712226550E+00,
8.298200000000000E+08,-5.228457476620671E+00,
8.298800000000000E+08,-5.227914129997460E+00,
8.299400000000000E+08,-5.218635399253061E+00,
8.300000000000000E+08,-5.224089010183842E+00,
8.300600000000000E+08,-5.231449662665998E+00,
8.301200000000000E+08,-5.220056977306386E+00,
8.301800000000000E+08,-5.215336254068704E+00,
8.302400000000000E+08,-5.219046536085379E+00,
8.303000000000000E+08,-5.217444763926721E+00,
8.303600000000000E+08,-5.215505291600840E+00,
8.304200000000000E+08,-5.220389541419865E+00,
8.304800000000000E+08,-5.211884614116693E+00,
8.305400000000000E+08,-5.218650948557901E+00,
8.306000000000000E+08,-5.206233276245829E+00,
8.306600000000000E+08,-5.202539069411756E+00,
8.307200000000000E+08,-5.207687930128074E+00,
8.307800000000000E+08,-5.216312549534922E+00,
8.308400000000000E+08,-5.208806527871779E+00,
8.309000000000000E+08,-5.207475497444766E+00,
8.309600000000000E+08,-5.204801863264430E+00,
8.310200000000000E+08,-5.203073753683865E+00,
8.310800000000000E+08,-5.206913762324847E+00,
8.311400000000000E+08,-5.200377093956479E+00,
8.312000000000000E+08,-5.197254490893267E+00,
8.312600000000000E+08,-5.207471771610073E+00,
8.313200000000000E+08,-5.194268815126572E+00,
8.313800000000000E+08,-5.189780215173665E+00,
8.314400000000000E+08,-5.199623466110395E+00,
8.315000000000000E+08,-5.193956820804276E+00,
8.315600000000000E+08,-5.201014092824736E+00,
8.316200000000000E+08,-5.189907755922560E+00,
8.316800000000000E+08,-5.188396440399753E+00,
8.317400000000000E+08,-5.190839549551991E+00,
8.318000000000000E+08,-5.190447527410214E+00,
8.318600000000000E+08,-5.202242955171704E+00,
8.319200000000000E+08,-5.184457404057879E+00,
8.319800000000000E+08,-5.190028104804619E+00,
8.320400000000000E+08,-5.180024099655660E+00,
8.321000000000000E+08,-5.188661633797430E+00,
8.321600000000000E+08,-5.179099295645909E+00,
8.322200000000000E+08,-5.180925617230995E+00,
8.322800000000000E+08,-5.174393938033854E+00,
8.323400000000000E+08,-5.184337710231977E+00,
8.324000000000000E+08,-5.179228837034478E+00,
8.324600000000000E+08,-5.180400909286776E+00,
8.325200000000000E+08,-5.178213627152991E+00,
8.325800000000000E+08,-5.169438895349722E+00,
8.326400000000000E+08,-5.170150978840119E+00,
8.327000000000000E+08,-5.173955182822837E+00,
8.327600000000000E+08,-5.169009652387695E+00,
8.328200000000000E+08,-5.175630663441060E+00,
8.328800000000000E+08,-5.172988609339435E+00,
8.329400000000000E+08,-5.169411998029182E+00,
8.330000000000000E+08,-5.163791755409580E+00,
8.330600000000000E+08,-5.168194080809618E+00,
8.331200000000000E+08,-5.166014790371475E+00,
8.331800000000000E+08,-5.163654169318864E+00,
8.332400000000000E+08,-5.162101448577890E+00,
8.333000000000000E+08,-5.171686937229161E+00,
8.333600000000000E+08,-5.159418785789896E+00,
8.334200000000000E+08,-5.160875378699071E+00,
8.334800000000000E+08,-5.152801448811600E+00,
8.335400000000000E+08,-5.167281378046734E+00,
8.336000000000000E+08,-5.159799842361418E+00,
8.336600000000000E+08,-5.152165020254666E+00,
8.337200000000000E+08,-5.158388000002812E+00,
8.337800000000000E+08,-5.146108009238862E+00,
8.338400000000000E+08,-5.153718441177704E+00,
8.339000000000000E+08,-5.152373285041425E+00,
8.339600000000000E+08,-5.157717039845114E+00,
8.340200000000000E+08,-5.146520016306524E+00,
8.340800000000000E+08,-5.148195780738693E+00,
8.341400000000000E+08,-5.148210781860878E+00,
8.342000000000000E+08,-5.142271895320367E+00,
8.342600000000000E+08,-5.140821369399991E+00,
8.343200000000000E+08,-5.140949668056544E+00,
8.343800000000000E+08,-5.134910549256086E+00,
8.344400000000000E+08,-5.149966669830635E+00,
8.345000000000000E+08,-5.136748612463090E+00,
8.345600000000000E+08,-5.149163575894178E+00,
8.346200000000000E+08,-5.137681352691764E+00,
